Name,FIPS,"# Population, 2020","# Total Population [B01003] | Total population, 2017","# Sex By Age (White Alone) [B01001A] | People who are White alone, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone, 2017","# Sex By Age (Hispanic Or Latino) [B01001I] | Hispanic or Latino population, 2017","# Sex By Age (White Alone, Not Hispanic Or Latino) [B01001H] | White alone, not Hispanic or Latino population, 2017","# Sex By Age [B01001] | Total population | Under 5 years, 2017","# Sex By Age [B01001] | Total population | 5 to 9 years, 2017","# Sex By Age [B01001] | Total population | 10 to 14 years, 2017","# Sex By Age [B01001] | Total population | 15 to 17 years, 2017","# Sex By Age [B01001] | Total population | 18 and 19 years, 2017","# Sex By Age [B01001] | Total population | 20 years, 2017","# Sex By Age [B01001] | Total population | 21 years, 2017","# Sex By Age [B01001] | Total population | 22 to 24 years, 2017","# Sex By Age [B01001] | Total population | 25 to 29 years, 2017","# Sex By Age [B01001] | Total population | 30 to 34 years, 2017","# Sex By Age [B01001] | Total population | 35 to 39 years, 2017","# Sex By Age [B01001] | Total population | 40 to 44 years, 2017","# Sex By Age [B01001] | Total population | 45 to 49 years, 2017","# Sex By Age [B01001] | Total population | 50 to 54 years, 2017","# Sex By Age [B01001] | Total population | 55 to 59 years, 2017","# Sex By Age [B01001] | Total population | 60 and 61 years, 2017","# Sex By Age [B01001] | Total population | 62 to 64 years, 2017","# Sex By Age [B01001] | Total population | 65 and 66 years, 2017","# Sex By Age [B01001] | Total population | 67 to 69 years, 2017","# Sex By Age [B01001] | Total population | 70 to 74 years, 2017","# Sex By Age [B01001] | Total population | 75 to 79 years, 2017","# Sex By Age [B01001] | Total population | 80 to 84 years, 2017","# Sex By Age [B01001] | Total population | 85 years and over, 2017","% Population in Poverty, Total, 2020","% Population in Poverty, Total, 2017","% Population in Poverty, Total, 2010","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | Under 5 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 5 to 9 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 10 to 14 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 15 to 17 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 18 and 19 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 20 to 24 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 25 to 29 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 30 to 34 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 35 to 44 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 45 to 54 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 55 to 64 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 65 to 74 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 75 to 84 years, 2017","# Sex By Age (Asian Alone) [B01001D] | People who are Asian alone | 85 years and over, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | Under 5 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 5 to 9 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 10 to 14 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 15 to 17 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 18 and 19 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 20 to 24 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 25 to 29 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 30 to 34 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 35 to 44 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 45 to 54 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 55 to 64 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 65 to 74 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 75 to 84 years, 2017","# Sex By Age (Black Or African American Alone) [B01001B] | Black or African American alone | 85 years and over, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | Under 5 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 5 to 9 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 10 to 14 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 15 to 17 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 18 and 19 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 20 to 24 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 25 to 29 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 30 to 34 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 35 to 44 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 45 to 54 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 55 to 64 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 65 to 74 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 75 to 84 years, 2017","# Sex By Age (Some Other Race Alone) [B01001F] | People who are Some Other Race alone | 85 years and over, 2017","# Place Of Birth By Educational Attainment In The United States [B06009] | Population 25 years and over in the United States | Less than high school graduate, 2017","# Place Of Birth By Educational Attainment In The United States [B06009] | Population 25 years and over in the United States | High school graduate (includes equivalency), 2017","# Place Of Birth By Educational Attainment In The United States [B06009] | Population 25 years and over in the United States | Some college or associate's degree, 2017","# Place Of Birth By Educational Attainment In The United States [B06009] | Population 25 years and over in the United States | Bachelor's degree, 2017","# Place Of Birth By Educational Attainment In The United States [B06009] | Population 25 years and over in the United States | Graduate or professional degree, 2017","# Aggregate Number Of Vehicles (Car, Truck, Or Van) Used In Commuting By Workers 16 Years And Over By Sex [B08015] | Aggregate number of vehicles (car, truck, or van) used in commuting, 2017","# Means Of Transportation To Work By Vehicles Available [B08141] | Workers 16 years and over in households | Walked, 2017","# Means Of Transportation To Work By Vehicles Available [B08141] | Workers 16 years and over in households | No vehicle available, 2017","# Means Of Transportation To Work By Vehicles Available [B08141] | Workers 16 years and over in households | Car, truck, or van - drove alone | No vehicle available, 2017","# Means Of Transportation To Work By Vehicles Available [B08141] | Workers 16 years and over in households | Car, truck, or van - carpooled, 2017","% Aggregate Number Of Vehicles (Car, Truck, Or Van) Used In Commuting By Workers 16 Years And Over By Sex [B08015] | Aggregate number of vehicles (car, truck, or van) used in commuting | Male, 2017","% Aggregate Number Of Vehicles (Car, Truck, Or Van) Used In Commuting By Workers 16 Years And Over By Sex [B08015] | Aggregate number of vehicles (car, truck, or van) used in commuting | Female, 2017","% Employment, Retail Trade, 2017","% Employment, Wholesale Trade, 2017","% Employment, Transportation and Warehousing, 2017","% Employment, Arts, Entertainment, Accommodation and Food Services, etc., 2017","% Employment, Health Care and Social Assistance, 2017","% Employment, Accomodation and Food Services (Pop 16+), 2017","% Employment, Car, Truck, Van to Work, 2017","% Employment, Public Transportation to Work, 2017","% Employment, Other Transportation to Work, 2017","% Employment, Work at Home, 2017","% Employment, Walked to Work, 2017","% Employment, Railroad to Work, 2017","% Employment, Motorcycle to Work, 2017","% Employment, Bicycle to Work, 2017","% Employment, Car, Truck, Van to Work Alone, 2017","% Occupation, Production, Transportation, and Material Moving, 2017","% Occupation, Service, 2017","% Employment, Travel Time Less than 15 Min, 2017","% Employment, Travel Time 15-29 Min, 2017","% Employment, Travel Time 30-59 Min, 2017","% Employment, Travel Time 60-89 Min, 2017","% Employment, Travel Time 90+ Min, 2017"
"11385, Ridgewood, NY",11385,99441,106598,87369,2142,7578,7197,47161,49295,6568,6610,6321,3964,2249,1512,1207,5085,9788,9002,9079,7325,7503,7184,6728,2273,3408,1720,2030,2097,2065,1533,1347,22.2846,20.2983,17.6894,282,462,344,227,93,551,793,816,1125,1056,1274,384,139,32,112,58,79,66,53,214,192,205,402,332,252,118,59,0,514,509,594,370,186,618,494,507,1202,1245,587,267,104,0,13006,23959,17682,12251,6184,14440,3537,18940,630,2342,63.4349,36.5305,11.2656,2.1147,6.1658,11.1394,13.8829,9.0725,28.1553,61.7692,0.3612,1.3794,7.3472,1.04,0.1566,0.5635,23.4798,12.1968,26.2907,4.6015,14.0961,63.1247,12.2947,4.5036
"11411, Cambria Heights, NY",11411,19261,19990,429,18617,65,492,1142,247,954,887,1148,694,273,182,316,945,1166,1143,1210,1296,1255,1751,1712,646,484,399,695,1167,737,510,420,8.0785,7.2989,6.1898,5,0,0,0,0,0,0,6,29,0,10,15,0,0,888,807,1107,676,273,1337,1114,1077,2274,2735,2717,2123,1099,390,15,26,11,12,0,67,30,0,75,137,45,56,18,0,1262,3846,4746,2921,1816,5535,62,764,131,647,49.4128,50.5872,8.1755,0.7661,9.1387,3.9291,27.0111,2.5063,56.7582,37.6272,0.2736,3.349,1.9919,2.1013,0,0,50.8701,9.1606,23.7934,8.1318,17.9709,35.4493,15.5303,19.5688
"11412, Saint Albans, NY",11412,36841,38833,848,34017,1228,1238,2517,279,2534,2110,2345,1500,961,639,527,1935,2378,2591,2130,2228,2879,3115,3225,1094,1105,879,1004,1264,865,780,745,11.4302,10.306,8.6508,157,104,82,32,0,31,52,108,182,205,135,77,55,8,1924,1740,2038,1246,851,2827,2207,2088,3791,5292,4964,2882,1524,643,137,36,90,98,47,127,26,103,158,200,146,31,26,13,3247,8475,8513,3711,2336,9070,432,2334,199,826,51.8743,48.1257,9.9307,1.2874,11.1631,6.9817,27.9985,4.9351,48.9602,46.3248,0.7207,1.7165,1.9971,2.3162,0.0495,0.1871,43.7335,11.1576,31.7672,4.77,17.16,35.2058,23.0744,18.0733
"11413, Springfield Gardens, NY",11413,39914,42895,957,39347,579,1149,2399,610,2298,2418,2670,1915,1335,571,553,1728,2984,2567,2776,2617,3017,3680,2647,1130,1319,690,1233,1764,1456,821,706,10.0316,9.0258,7.5495,51,53,14,14,0,8,21,99,76,46,106,66,25,0,1984,2100,2409,1753,1257,2778,2770,2196,4930,6254,4685,3436,2156,639,139,89,92,32,29,27,114,136,151,180,97,38,25,0,3459,8414,9895,4842,2797,10300,452,2102,299,929,49.5631,50.3883,8.4906,1.0148,11.693,5.589,30.1428,3.641,53.5339,41.3666,0.3468,2.7537,1.5094,4.4977,0,0.0714,46.8129,8.9597,29.1892,6.767,16.3692,36.563,20.2703,17.2769
"11414, Howard Beach, NY",11414,26378,29203,22755,813,1177,3059,6870,19825,1823,1284,1658,921,431,361,331,609,1754,1226,2180,1923,2004,1934,2159,778,1494,883,1017,1002,1187,853,1391,12.336,11.0822,9.1675,16,26,113,10,0,54,115,69,120,301,128,68,117,40,29,53,119,0,2,59,1,163,189,37,36,77,14,34,441,225,191,62,72,77,338,183,528,442,340,108,24,28,3224,6817,5946,3683,2115,8245,398,943,317,899,54.5179,45.4215,8.8106,2.6448,9.9595,9.1908,17.4725,6.4468,63.1374,30.8951,0.9505,2.2399,2.306,0.7191,0,0.0579,53.864,7.8436,23.1589,12.2159,20.1008,36.2096,19.8281,9.4057
"11415, Kew Gardens, NY",11415,18631,19900,11915,1107,3896,2147,4770,9506,1260,1051,1145,618,277,131,142,644,1563,1857,1713,1331,1418,1086,1212,629,615,556,614,692,396,443,507,16.4403,14.8645,12.6257,418,201,223,155,78,135,391,510,617,363,466,217,106,16,0,10,92,16,0,153,44,153,212,180,85,99,62,1,44,148,316,129,28,73,297,165,370,350,79,78,57,13,1272,2900,3716,3837,2907,2930,484,3264,52,357,55.1195,44.8805,8.4934,0.6881,7.908,6.881,17.6646,4.1183,33.5935,56.085,0.6676,3.1427,4.6626,3.728,0.2259,0.8832,26.8563,8.062,17.7981,6.4394,15.4668,54.1234,17.1613,3.6664
"11416, Ozone Park, NY",11416,22456,27567,7720,1606,9234,7221,12224,3630,1835,1591,1737,1312,786,544,425,1358,2172,1871,1911,1813,2130,2021,1915,532,926,380,521,703,518,293,273,17.7636,16.1719,13.7202,650,506,509,461,266,841,618,697,1218,1473,1200,506,208,81,69,125,62,69,61,120,123,170,266,265,184,57,35,0,597,411,492,408,205,638,560,519,1087,1098,731,308,144,23,4201,6022,4085,2773,898,3855,664,3355,162,711,64.4617,35.5383,11.0831,1.7531,11.2242,13.1587,17.4509,12.0907,36.2015,52.9975,0.3728,3.5768,5.9748,1.4005,0,0.2519,31.4257,13.3199,28.2418,7.6272,12.403,42.9924,23.8892,9.5113
"11417, Ozone Park, NY",11417,32154,32425,12108,2250,9794,6471,12155,6547,1978,1751,1970,1388,912,779,395,1486,2566,1841,2033,2280,2587,2487,2380,864,830,919,815,750,506,423,485,17.6743,16.0372,13.7525,720,451,638,438,354,854,978,622,1240,1458,1164,629,198,50,158,175,98,103,69,81,146,98,489,415,178,184,38,18,285,287,393,320,218,634,689,436,856,962,835,402,101,53,4790,6638,5277,3479,1582,5710,740,2523,195,1275,64.1856,35.7268,12.8065,1.4896,10.3744,14.7838,14.6915,12.4901,39.8036,50.9425,0.903,2.7023,4.1919,1.3116,0,0.3493,34.3396,13.1031,28.368,6.7625,19.0087,40.5418,22.8052,8.1795
"11418, Richmond Hill, NY",11418,35277,39267,15604,2959,10254,8085,17654,6094,2856,2588,2515,1566,981,601,601,1825,3463,3015,2599,2648,3187,2483,2311,996,1298,649,730,815,690,372,478,14.7518,13.1519,11.0276,674,538,633,544,215,845,916,779,1223,1632,1456,483,243,73,162,170,254,133,72,189,215,239,595,461,240,146,66,17,559,668,478,218,247,743,826,677,1302,1175,682,279,207,24,5822,7274,5491,4549,2598,5705,1090,4962,184,1207,64.1543,35.8457,11.177,2.1951,8.9879,9.7295,15.1044,8.537,34.3439,53.257,0.6882,3.0316,7.6175,1.1153,0.1009,0.4627,27.6637,11.9245,28.3163,9.682,15.0629,35.5719,29.8291,6.8225
"11419, South Richmond Hill, NY",11419,44316,52392,5478,9013,15548,18628,10729,2037,3234,2433,3051,1955,1329,927,906,2762,4934,3762,3238,3578,3904,4192,3654,1452,1679,1006,1109,1264,1015,569,439,19.7987,17.9988,15.4433,844,730,773,527,402,1638,1718,1120,1943,2363,2032,1006,392,60,579,330,447,377,144,683,962,803,1040,1355,1430,480,327,56,1282,955,1323,615,597,1612,1384,1320,2672,3142,2048,1163,388,127,10153,11733,6905,5241,1763,8945,1512,5007,264,1829,63.7786,36.2772,14.5296,2.8265,13.157,9.1444,17.4709,7.7479,37.8689,53.1015,1.1622,2.1044,4.9165,1.9083,0.1483,0.1961,30.7667,14.6922,29.0401,5.6435,16.8301,40.8006,23.5066,11.1148
"11420, South Ozone Park, NY",11420,49554,49396,7837,11937,14367,11279,11356,2963,2507,2813,3037,2019,1303,801,880,2405,3936,3013,3196,3389,3425,4178,4005,1300,1424,852,1083,1676,1070,460,624,16.0471,14.5437,12.2902,833,835,715,419,354,1290,1057,1100,2029,2321,1985,1068,353,8,469,645,599,543,352,794,952,558,1786,1919,1431,1078,584,227,647,751,995,538,287,945,970,671,1632,1613,1424,510,152,144,8847,10792,7898,4543,1551,10705,517,3353,423,2020,62.9612,37.0388,11.7136,2.7799,11.3349,6.5496,20.0103,5.2156,46.5875,48.1065,0.3701,1.8332,2.2162,1.3254,0.0387,0.1764,38.054,12.1267,26.2759,6.1021,19.1497,37.0987,22.2308,13.5855
"11421, Woodhaven, NY",11421,39434,43567,21617,1843,8921,8695,25257,7436,2634,2652,2549,1587,999,588,771,2256,3101,3205,3112,3191,3215,2996,3339,1197,1214,973,939,1283,925,327,514,18.1544,16.4365,13.9809,377,307,395,383,178,636,662,644,1264,1332,1491,922,220,110,116,83,105,63,39,139,132,105,335,411,205,75,27,8,639,506,689,346,231,1004,661,637,1442,1257,792,373,107,11,7182,8949,7043,4622,1735,6385,881,5041,212,1129,63.1167,36.8833,9.0388,2.4754,8.3691,12.5482,17.4936,10.9033,34.9711,56.3438,0.3536,3.0701,4.8114,1.452,0,0.1125,28.8952,11.7177,28.1933,4.9721,12.8268,43.5009,25.8251,9.805
"11422, Rosedale, NY",11422,30113,33479,2177,28615,710,1092,2960,1309,1948,1925,1883,1257,776,568,486,1469,2985,2247,2394,1803,2507,2695,2628,782,1125,580,765,1273,674,322,387,8.8301,7.9017,6.6233,14,101,52,10,16,47,0,17,161,56,153,21,62,0,1720,1657,1715,1142,694,2209,2538,1964,3568,4617,3619,2218,701,253,28,19,18,40,8,94,209,52,111,149,283,36,45,0,2581,6557,7654,4061,2314,9775,231,1582,211,1374,49.1049,50.9463,10.4962,1.7917,9.6766,5.1973,30.4022,3.4945,56.4966,37.8042,1.4105,2.3572,1.7282,5.7246,0,0,49.1518,8.2407,26.5265,6.7349,18.5908,36.0633,17.2501,19.0037
"11423, Hollis, NY",11423,28360,32407,4304,12161,9597,4824,4524,3245,1823,1575,1799,1068,801,549,427,1379,2400,2245,2210,2128,2222,2320,2600,807,1414,625,1135,1020,769,444,647,14.1185,12.6699,10.7124,429,438,625,375,191,840,678,547,1474,1530,1179,860,353,78,986,713,802,217,263,688,977,970,1462,1648,1838,935,412,250,242,128,116,257,130,269,491,542,815,632,750,326,70,56,3901,6638,5908,4539,2000,7040,476,2702,186,451,61.0085,38.9915,10.927,1.9528,9.0589,10.2926,22.1079,8.6359,44.3497,48.939,0.1621,1.9951,3.6658,1.9175,0,0.1903,36.9475,9.8555,29.7145,7.6771,19.0765,36.8981,19.8167,14.5365
"11424, Jamaica, NY",11424,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1515,13.3333,3.8462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,3.7037,0,7.4074,7.4074,29.6296,3.7037,14.8148,77.7778,0,7.4074,0,3.7037,0,0,14.8148,7.4074,22.2222,0,7.4074,66.6667,11.1111,7.4074
"11425, Jamaica, NY",11425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11426, Bellerose, NY",11426,19363,21166,8767,1031,8931,1715,4346,6403,1518,1122,1207,641,581,201,395,825,1761,1554,1162,1225,1297,1578,1711,551,876,423,775,831,372,130,430,7.5453,6.6663,5.5833,878,296,524,255,208,780,955,794,843,1291,1348,563,126,70,79,8,138,26,55,18,110,55,189,95,138,100,20,0,187,244,128,27,74,117,41,214,242,251,97,62,31,0,1694,4300,2900,3202,2580,6340,226,567,204,916,57.9653,41.9558,10.8585,2.9976,10.3691,4.7818,20.2386,2.8956,71.9923,22.8691,0.2549,3.1709,1.2337,3.1607,0,0,64.6411,10.8483,14.1721,12.3777,25.0102,35.053,13.5808,10.8075
"11427, Queens Village, NY",11427,21418,23809,6298,5247,8036,2626,3999,4562,1521,1122,1075,760,501,332,317,870,1487,1563,1560,1631,1893,1678,1690,1023,1042,588,722,720,629,474,611,11.9339,10.718,9.0679,673,447,498,297,146,469,579,457,1291,1424,1010,453,237,55,220,207,109,109,64,270,367,623,555,762,1142,425,256,138,141,242,137,89,106,130,145,181,461,366,309,214,60,45,2406,4787,4579,3424,2115,5675,198,1301,131,772,58.326,41.7621,14.6859,3.2447,7.6589,4.9802,19.0341,3.6408,63.073,32.3052,0.0472,1.6506,2.0091,1.1036,0,0.1509,54.4803,9.3473,19.4397,8.5833,24.3822,34.3237,18.9304,12.1298
"11428, Queens Village, NY",11428,20579,19859,4536,3780,5112,3938,4925,2548,986,1097,1148,838,426,317,175,806,1620,1305,1219,1317,1549,1584,1468,668,573,615,580,799,361,200,208,10.3795,9.2869,8.0286,218,327,217,209,155,256,408,239,724,877,817,555,90,20,160,225,294,146,28,275,348,293,449,511,545,353,100,53,318,179,185,220,83,315,430,288,477,596,469,300,78,0,2324,4944,4212,1714,872,5000,147,718,106,813,58.4,41.6,11.6085,2.8357,9.1616,8.4124,22.2022,6.9803,58.2796,34.9203,0.3319,1.6218,4.5713,1.1381,0,0.0664,49.5922,13.9795,23.6248,8.1373,25.5975,34.4936,17.4791,12.6707
"11429, Queens Village, NY",11429,23787,27667,986,21642,723,3397,3472,395,1399,1350,1537,1023,648,459,373,1354,2183,1877,1781,1841,2026,2152,1988,938,777,633,728,981,785,458,376,16.446,14.8664,12.529,24,37,28,30,28,62,30,21,152,65,114,75,44,13,1045,995,1105,786,507,1937,1657,1472,2775,3285,2965,1882,982,249,251,266,302,93,99,150,334,235,528,522,333,177,79,28,2726,5567,6540,3088,1603,6500,241,1180,117,1069,52.0769,47.9231,9.9416,1.5138,10.6232,6.6572,27.4965,5.4444,50.3453,44.0333,0.0708,2.8152,1.8237,3.1516,0.0266,0.1859,44.1218,9.7468,29.6654,4.568,17.6169,39.5184,17.971,17.5106
"11430, Jamaica, NY",11430,556,183,12,143,0,28,59,0,5,0,0,0,0,12,11,0,27,0,27,6,24,33,14,12,0,0,12,0,0,0,0,24.6403,22.6131,19.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,0,33,43,26,5,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,57,59,34,5,0,,0,0,0,0,,,10,0,11.9048,18.5714,4.2857,17.1429,55.7143,40.9524,0,0,3.3333,0,0,0,47.1429,12.381,56.6667,2.381,28.0952,41.4286,0.9524,27.1429
"11432, Jamaica, NY",11432,59325,65098,14385,10167,26636,10606,16740,8198,4661,3684,3819,2098,3281,1270,1098,3020,4816,4673,4150,3932,4113,4005,4150,1430,2180,1024,1557,2103,1621,1267,1146,20.7703,19.0514,16.656,2078,1635,1971,902,595,1933,2147,2415,3673,3296,3354,1635,803,199,560,335,326,231,666,871,786,577,1064,1493,1244,980,740,294,734,782,595,408,346,1030,730,654,1474,1610,1079,658,370,136,9173,9779,8439,9366,5410,8530,2236,9314,168,1373,61.6647,38.3939,13.2078,2.1607,7.0471,11.0729,19.6898,9.5845,30.7184,56.9861,0.9714,3.132,7.409,1.2816,0,0.0849,26.3343,9.9723,25.5993,8.1662,13.9908,38.7258,27.7932,8.1921
"11433, Jamaica, NY",11433,31913,36019,1144,24343,2599,6719,7005,199,2218,2308,2520,1761,950,771,512,1683,2808,2772,2117,2443,2343,2293,2042,962,1099,832,614,1206,734,474,557,27.8037,25.4877,22.1985,126,166,205,113,43,145,270,267,318,275,329,245,97,0,1396,1443,1704,1115,608,2119,1679,1611,3057,3434,2993,1804,934,446,542,476,505,430,244,557,747,630,898,643,533,366,102,46,5275,8056,5807,2819,1339,5635,723,3960,138,766,57.4091,42.5909,11.5456,1.2225,11.4312,6.6128,29.1965,5.1973,39.5696,52.2305,0.7864,1.6014,4.9185,1.5585,0,0,32.3849,11.1524,34.4867,6.7343,15.0558,40.835,23.2628,12.5107
"11434, Jamaica, NY",11434,60268,66725,1891,58526,1390,3610,5433,1061,4432,3746,4305,2654,1483,1097,811,2940,5411,4457,4292,3927,4296,5050,4951,1278,1900,1320,1934,1894,1831,1132,1584,15.4692,13.9387,11.8427,136,43,32,30,17,49,134,132,214,241,146,42,150,24,3769,3385,3910,2396,1360,4261,4792,3750,7069,8438,6895,4518,2586,1397,325,129,283,138,32,272,300,314,575,337,650,161,60,34,6071,14957,14508,6849,2872,13120,873,4863,258,1573,51.2576,48.7424,10.4249,1.527,12.5584,6.5361,28.4206,4.424,48.4141,44.9641,0.4246,2.6116,3.2859,3.6141,0,0,43.4015,10.3571,27.0184,7.6457,17.2107,35.82,20.6822,16.0298
"11435, Jamaica, NY",11435,56872,59214,11410,14018,14070,16774,18130,7021,3962,3703,3076,1715,1169,669,775,2304,5954,5901,3964,4053,3931,3947,3668,1429,1837,1177,1575,1383,1228,958,836,21.5554,19.4362,16.8664,903,959,720,278,267,879,1447,1607,2096,1520,1791,1115,420,68,820,714,870,313,303,953,1337,1355,1566,1960,1800,1267,543,217,1385,1179,912,616,380,1133,2123,1768,2483,2298,1318,646,420,113,9740,10749,9949,7574,3829,8745,1433,9185,555,1263,61.235,38.765,11.517,2.0893,8.1954,10.2185,19.5763,8.5412,29.5593,62.0099,0.629,1.6332,5.238,2.207,0,0.3531,26.4769,11.7708,27.7643,6.0472,13.5952,41.3816,29.3975,7.9453
"11436, Jamaica, NY",11436,20538,20905,1541,12958,2177,3151,3279,281,1157,1349,1462,775,406,297,369,1027,1884,1445,1500,1390,1487,1725,1293,492,642,382,345,614,328,202,334,17.6064,15.8833,13.6477,157,136,197,99,24,193,182,220,326,387,113,122,21,0,618,708,751,496,291,1029,1087,744,1703,2100,1663,979,470,319,250,213,233,107,35,328,397,205,491,437,313,120,22,0,2756,4869,3977,1631,830,4390,341,1139,22,640,62.9841,37.0159,8.6569,1.1776,10.9484,7.405,29.6096,6.1001,48.2813,45.2472,0.2546,1.7823,3.3736,2.1324,0,0.5623,42.4676,12.8262,29.3656,6.3866,15.7013,42.2979,19.5099,14.3221
"11451, Jamaica, NY",11451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11691, Far Rockaway, NY",11691,59514,65356,26523,30289,1907,5430,18083,16065,7040,5959,4339,2529,1493,1021,955,2427,5053,4178,4363,2714,3645,3830,3992,1542,1869,1347,1163,1804,1580,1348,1165,31.1355,28.7831,25.1349,198,86,40,66,20,54,110,71,395,183,173,171,235,105,2667,2171,1883,1264,660,2308,2786,2037,3094,3934,4147,2250,748,340,753,708,297,178,107,323,274,492,759,886,294,193,136,30,10756,10271,9376,5590,3600,10350,1825,6670,395,1563,53.5749,46.4251,9.147,1.2917,8.0655,7.9867,26.0093,6.5198,38.2433,46.7773,0.8057,2.0974,10.3468,2.7761,0,1.1297,32.3058,9.5061,34.2061,13.6965,18.6181,25.8079,20.571,19.2092
"11692, Arverne, NY",11692,19593,20242,4941,11997,1193,1493,5312,1890,1463,1743,1616,974,520,295,380,581,1273,1585,1277,1160,1420,1384,1337,504,520,439,433,440,437,206,255,33.512,31.2679,27.6227,121,67,50,28,23,71,131,76,166,223,166,43,6,22,789,997,1206,687,280,584,748,950,1362,1648,1392,763,444,147,87,117,73,61,109,212,141,32,141,275,173,62,10,0,3108,3276,3454,1946,886,3005,197,2056,192,426,50.2496,49.7504,5.9458,1.1062,11.8916,5.13,31.6787,3.8993,43.2107,49.4884,0.2351,1.9497,4.646,4.2312,0,0.4701,36.9469,13.4126,31.4159,8.4071,17.2428,31.8999,22.6355,17.865
