GROUP,boro,count,rate,date,day
0-4,1,6048,3306.25,2021-07-05,414
13-17,1,9763,6965.52,2021-07-05,414
18-24,1,21382,10288.33,2021-07-05,414
25-34,1,43766,9311.1,2021-07-05,414
35-44,1,36113,10087.82,2021-07-05,414
45-54,1,31910,10803.55,2021-07-05,414
5-12,1,13261,5262.81,2021-07-05,414
55-64,1,31510,11027.7,2021-07-05,414
65-74,1,21727,10334.23,2021-07-05,414
75+,1,17273,10957.17,2021-07-05,414
0-4,2,3714,3706.62,2021-07-05,414
13-17,2,5932,6440.09,2021-07-05,414
18-24,2,13785,9892.81,2021-07-05,414
25-34,2,26997,11872.92,2021-07-05,414
35-44,2,23614,13163.21,2021-07-05,414
45-54,2,23903,13755.93,2021-07-05,414
5-12,2,8252,5333.82,2021-07-05,414
55-64,2,22661,13942.23,2021-07-05,414
65-74,2,13052,12465.74,2021-07-05,414
75+,2,9943,11828.03,2021-07-05,414
0-4,3,2277,2990.39,2021-07-05,414
13-17,3,3276,5858.89,2021-07-05,414
18-24,3,11834,8125,2021-07-05,414
25-34,3,24699,6825.21,2021-07-05,414
35-44,3,16140,6892.81,2021-07-05,414
45-54,3,14218,7269.55,2021-07-05,414
5-12,3,4427,4462.76,2021-07-05,414
55-64,3,14005,7608.97,2021-07-05,414
65-74,3,9402,6296.92,2021-07-05,414
75+,3,9295,7329.86,2021-07-05,414
0-4,4,4949,3609.91,2021-07-05,414
13-17,4,8359,7281.86,2021-07-05,414
18-24,4,19874,11542.69,2021-07-05,414
25-34,4,41042,11410.79,2021-07-05,414
35-44,4,37768,12334.62,2021-07-05,414
45-54,4,37417,12505.64,2021-07-05,414
5-12,4,10874,5550.26,2021-07-05,414
55-64,4,35020,11655.15,2021-07-05,414
65-74,4,19965,9604.14,2021-07-05,414
75+,4,15212,9480.6,2021-07-05,414
0-4,5,1499,5480,2021-07-05,414
13-17,5,3337,11173.24,2021-07-05,414
18-24,5,6901,17395.11,2021-07-05,414
25-34,5,10855,16772.51,2021-07-05,414
35-44,5,9579,16187.85,2021-07-05,414
45-54,5,9884,15402.36,2021-07-05,414
5-12,5,3677,8036.29,2021-07-05,414
55-64,5,8933,13508.24,2021-07-05,414
65-74,5,4767,10216.68,2021-07-05,414
75+,5,3608,11053.24,2021-07-05,414
0-4,1,6048,3306.25,2021-07-06,415
13-17,1,9763,6965.52,2021-07-06,415
18-24,1,21382,10288.33,2021-07-06,415
25-34,1,43766,9311.1,2021-07-06,415
35-44,1,36113,10087.82,2021-07-06,415
45-54,1,31910,10803.55,2021-07-06,415
5-12,1,13261,5262.81,2021-07-06,415
55-64,1,31510,11027.7,2021-07-06,415
65-74,1,21727,10334.23,2021-07-06,415
75+,1,17273,10957.17,2021-07-06,415
0-4,2,3714,3706.62,2021-07-06,415
13-17,2,5932,6440.09,2021-07-06,415
18-24,2,13785,9892.81,2021-07-06,415
25-34,2,26997,11872.92,2021-07-06,415
35-44,2,23614,13163.21,2021-07-06,415
45-54,2,23903,13755.93,2021-07-06,415
5-12,2,8252,5333.82,2021-07-06,415
55-64,2,22661,13942.23,2021-07-06,415
65-74,2,13052,12465.74,2021-07-06,415
75+,2,9943,11828.03,2021-07-06,415
0-4,3,2277,2990.39,2021-07-06,415
13-17,3,3276,5858.89,2021-07-06,415
18-24,3,11834,8125,2021-07-06,415
25-34,3,24699,6825.21,2021-07-06,415
35-44,3,16140,6892.81,2021-07-06,415
45-54,3,14218,7269.55,2021-07-06,415
5-12,3,4427,4462.76,2021-07-06,415
55-64,3,14005,7608.97,2021-07-06,415
65-74,3,9402,6296.92,2021-07-06,415
75+,3,9295,7329.86,2021-07-06,415
0-4,4,4949,3609.91,2021-07-06,415
13-17,4,8359,7281.86,2021-07-06,415
18-24,4,19874,11542.69,2021-07-06,415
25-34,4,41042,11410.79,2021-07-06,415
35-44,4,37768,12334.62,2021-07-06,415
45-54,4,37417,12505.64,2021-07-06,415
5-12,4,10874,5550.26,2021-07-06,415
55-64,4,35020,11655.15,2021-07-06,415
65-74,4,19965,9604.14,2021-07-06,415
75+,4,15212,9480.6,2021-07-06,415
0-4,5,1499,5480,2021-07-06,415
13-17,5,3337,11173.24,2021-07-06,415
18-24,5,6901,17395.11,2021-07-06,415
25-34,5,10855,16772.51,2021-07-06,415
35-44,5,9579,16187.85,2021-07-06,415
45-54,5,9884,15402.36,2021-07-06,415
5-12,5,3677,8036.29,2021-07-06,415
55-64,5,8933,13508.24,2021-07-06,415
65-74,5,4767,10216.68,2021-07-06,415
75+,5,3608,11053.24,2021-07-06,415
0-4,1,6051,3307.89,2021-07-07,416
13-17,1,9765,6966.95,2021-07-07,416
18-24,1,21390,10292.18,2021-07-07,416
25-34,1,43781,9314.29,2021-07-07,416
35-44,1,36132,10093.13,2021-07-07,416
45-54,1,31916,10805.58,2021-07-07,416
5-12,1,13261,5262.81,2021-07-07,416
55-64,1,31515,11029.45,2021-07-07,416
65-74,1,21730,10335.66,2021-07-07,416
75+,1,17277,10959.71,2021-07-07,416
0-4,2,3715,3707.62,2021-07-07,416
13-17,2,5934,6442.26,2021-07-07,416
18-24,2,13787,9894.25,2021-07-07,416
25-34,2,27008,11877.76,2021-07-07,416
35-44,2,23622,13167.66,2021-07-07,416
45-54,2,23905,13757.09,2021-07-07,416
5-12,2,8259,5338.35,2021-07-07,416
55-64,2,22665,13944.69,2021-07-07,416
65-74,2,13053,12466.69,2021-07-07,416
75+,2,9943,11828.03,2021-07-07,416
0-4,3,2278,2991.7,2021-07-07,416
13-17,3,3277,5860.67,2021-07-07,416
18-24,3,11837,8127.06,2021-07-07,416
25-34,3,24717,6830.18,2021-07-07,416
35-44,3,16150,6897.08,2021-07-07,416
45-54,3,14221,7271.08,2021-07-07,416
5-12,3,4426,4461.75,2021-07-07,416
55-64,3,14009,7611.15,2021-07-07,416
65-74,3,9403,6297.59,2021-07-07,416
75+,3,9297,7331.44,2021-07-07,416
0-4,4,4955,3614.28,2021-07-07,416
13-17,4,8361,7283.61,2021-07-07,416
18-24,4,19883,11547.92,2021-07-07,416
25-34,4,41052,11413.57,2021-07-07,416
35-44,4,37778,12337.89,2021-07-07,416
45-54,4,37425,12508.31,2021-07-07,416
5-12,4,10881,5553.83,2021-07-07,416
55-64,4,35022,11655.82,2021-07-07,416
65-74,4,19969,9606.07,2021-07-07,416
75+,4,15215,9482.47,2021-07-07,416
0-4,5,1498,5476.35,2021-07-07,416
13-17,5,3339,11179.94,2021-07-07,416
18-24,5,6907,17410.24,2021-07-07,416
25-34,5,10863,16784.87,2021-07-07,416
35-44,5,9583,16194.61,2021-07-07,416
45-54,5,9888,15408.59,2021-07-07,416
5-12,5,3678,8038.48,2021-07-07,416
55-64,5,8935,13511.27,2021-07-07,416
65-74,5,4770,10223.11,2021-07-07,416
75+,5,3608,11053.24,2021-07-07,416
0-4,1,6053,3308.99,2021-07-08,417
13-17,1,9770,6970.52,2021-07-08,417
18-24,1,21404,10298.91,2021-07-08,417
25-34,1,43807,9319.83,2021-07-08,417
35-44,1,36147,10097.32,2021-07-08,417
45-54,1,31923,10807.95,2021-07-08,417
5-12,1,13268,5265.59,2021-07-08,417
55-64,1,31528,11034,2021-07-08,417
65-74,1,21731,10336.13,2021-07-08,417
75+,1,17279,10960.98,2021-07-08,417
0-4,2,3718,3710.62,2021-07-08,417
13-17,2,5935,6443.34,2021-07-08,417
18-24,2,13795,9899.99,2021-07-08,417
25-34,2,27016,11881.28,2021-07-08,417
35-44,2,23631,13172.68,2021-07-08,417
45-54,2,23914,13762.27,2021-07-08,417
5-12,2,8261,5339.64,2021-07-08,417
55-64,2,22671,13948.38,2021-07-08,417
65-74,2,13058,12471.47,2021-07-08,417
75+,2,9944,11829.22,2021-07-08,417
0-4,3,2280,2994.33,2021-07-08,417
13-17,3,3280,5866.04,2021-07-08,417
18-24,3,11842,8130.49,2021-07-08,417
25-34,3,24729,6833.5,2021-07-08,417
35-44,3,16159,6900.93,2021-07-08,417
45-54,3,14228,7274.66,2021-07-08,417
5-12,3,4430,4465.78,2021-07-08,417
55-64,3,14010,7611.69,2021-07-08,417
65-74,3,9407,6300.27,2021-07-08,417
75+,3,9297,7331.44,2021-07-08,417
0-4,4,4958,3616.47,2021-07-08,417
13-17,4,8362,7284.48,2021-07-08,417
18-24,4,19893,11553.73,2021-07-08,417
25-34,4,41078,11420.8,2021-07-08,417
35-44,4,37792,12342.46,2021-07-08,417
45-54,4,37435,12511.66,2021-07-08,417
5-12,4,10886,5556.38,2021-07-08,417
55-64,4,35033,11659.48,2021-07-08,417
65-74,4,19976,9609.44,2021-07-08,417
75+,4,15218,9484.34,2021-07-08,417
0-4,5,1499,5480,2021-07-08,417
13-17,5,3339,11179.94,2021-07-08,417
18-24,5,6911,17420.32,2021-07-08,417
25-34,5,10870,16795.69,2021-07-08,417
35-44,5,9588,16203.06,2021-07-08,417
45-54,5,9893,15416.38,2021-07-08,417
5-12,5,3679,8040.66,2021-07-08,417
55-64,5,8936,13512.78,2021-07-08,417
65-74,5,4770,10223.11,2021-07-08,417
75+,5,3612,11065.5,2021-07-08,417
0-4,1,6054,3309.54,2021-07-09,418
13-17,1,9777,6975.51,2021-07-09,418
18-24,1,21414,10303.72,2021-07-09,418
25-34,1,43834,9325.57,2021-07-09,418
35-44,1,36174,10104.86,2021-07-09,418
45-54,1,31934,10811.67,2021-07-09,418
5-12,1,13281,5270.75,2021-07-09,418
55-64,1,31537,11037.15,2021-07-09,418
65-74,1,21738,10339.46,2021-07-09,418
75+,1,17285,10964.79,2021-07-09,418
0-4,2,3717,3709.62,2021-07-09,418
13-17,2,5938,6446.6,2021-07-09,418
18-24,2,13800,9903.58,2021-07-09,418
25-34,2,27031,11887.87,2021-07-09,418
35-44,2,23637,13176.03,2021-07-09,418
45-54,2,23924,13768.02,2021-07-09,418
5-12,2,8265,5342.22,2021-07-09,418
55-64,2,22675,13950.84,2021-07-09,418
65-74,2,13059,12472.42,2021-07-09,418
75+,2,9946,11831.6,2021-07-09,418
0-4,3,2281,2995.64,2021-07-09,418
13-17,3,3282,5869.62,2021-07-09,418
18-24,3,11850,8135.99,2021-07-09,418
25-34,3,24750,6839.3,2021-07-09,418
35-44,3,16173,6906.9,2021-07-09,418
45-54,3,14240,7280.8,2021-07-09,418
5-12,3,4436,4471.83,2021-07-09,418
55-64,3,14015,7614.41,2021-07-09,418
65-74,3,9410,6302.28,2021-07-09,418
75+,3,9299,7333.02,2021-07-09,418
0-4,4,4959,3617.2,2021-07-09,418
13-17,4,8369,7290.57,2021-07-09,418
18-24,4,19901,11558.38,2021-07-09,418
25-34,4,41100,11426.92,2021-07-09,418
35-44,4,37804,12346.38,2021-07-09,418
45-54,4,37446,12515.33,2021-07-09,418
5-12,4,10891,5558.94,2021-07-09,418
55-64,4,35044,11663.14,2021-07-09,418
65-74,4,19978,9610.4,2021-07-09,418
75+,4,15223,9487.45,2021-07-09,418
0-4,5,1499,5480,2021-07-09,418
13-17,5,3341,11186.63,2021-07-09,418
18-24,5,6924,17453.09,2021-07-09,418
25-34,5,10874,16801.87,2021-07-09,418
35-44,5,9591,16208.13,2021-07-09,418
45-54,5,9898,15424.17,2021-07-09,418
5-12,5,3682,8047.22,2021-07-09,418
55-64,5,8940,13518.83,2021-07-09,418
65-74,5,4772,10227.39,2021-07-09,418
75+,5,3612,11065.5,2021-07-09,418
0-4,1,6058,3311.72,2021-07-10,419
13-17,1,9784,6980.5,2021-07-10,419
18-24,1,21433,10312.87,2021-07-10,419
25-34,1,43880,9335.36,2021-07-10,419
35-44,1,36189,10109.05,2021-07-10,419
45-54,1,31953,10818.1,2021-07-10,419
5-12,1,13289,5273.93,2021-07-10,419
55-64,1,31554,11043.1,2021-07-10,419
65-74,1,21744,10342.32,2021-07-10,419
75+,1,17287,10966.06,2021-07-10,419
0-4,2,3720,3712.61,2021-07-10,419
13-17,2,5946,6455.29,2021-07-10,419
18-24,2,13802,9905.01,2021-07-10,419
25-34,2,27043,11893.15,2021-07-10,419
35-44,2,23644,13179.93,2021-07-10,419
45-54,2,23930,13771.47,2021-07-10,419
5-12,2,8266,5342.87,2021-07-10,419
55-64,2,22677,13952.07,2021-07-10,419
65-74,2,13061,12474.33,2021-07-10,419
75+,2,9948,11833.98,2021-07-10,419
0-4,3,2286,3002.21,2021-07-10,419
13-17,3,3284,5873.19,2021-07-10,419
18-24,3,11859,8142.16,2021-07-10,419
25-34,3,24776,6846.49,2021-07-10,419
35-44,3,16181,6910.32,2021-07-10,419
45-54,3,14246,7283.86,2021-07-10,419
5-12,3,4444,4479.9,2021-07-10,419
55-64,3,14018,7616.04,2021-07-10,419
65-74,3,9411,6302.95,2021-07-10,419
75+,3,9299,7333.02,2021-07-10,419
0-4,4,4960,3617.93,2021-07-10,419
13-17,4,8374,7294.93,2021-07-10,419
18-24,4,19918,11568.25,2021-07-10,419
25-34,4,41124,11433.59,2021-07-10,419
35-44,4,37819,12351.28,2021-07-10,419
45-54,4,37450,12516.67,2021-07-10,419
5-12,4,10895,5560.98,2021-07-10,419
55-64,4,35048,11664.47,2021-07-10,419
65-74,4,19980,9611.36,2021-07-10,419
75+,4,15224,9488.08,2021-07-10,419
0-4,5,1500,5483.66,2021-07-10,419
13-17,5,3342,11189.98,2021-07-10,419
18-24,5,6936,17483.34,2021-07-10,419
25-34,5,10882,16814.23,2021-07-10,419
35-44,5,9595,16214.89,2021-07-10,419
45-54,5,9902,15430.41,2021-07-10,419
5-12,5,3682,8047.22,2021-07-10,419
55-64,5,8945,13526.39,2021-07-10,419
65-74,5,4774,10231.68,2021-07-10,419
75+,5,3614,11071.63,2021-07-10,419
0-4,1,6061,3313.36,2021-07-11,420
13-17,1,9787,6982.64,2021-07-11,420
18-24,1,21443,10317.68,2021-07-11,420
25-34,1,43930,9345.99,2021-07-11,420
35-44,1,36221,10117.99,2021-07-11,420
45-54,1,31971,10824.2,2021-07-11,420
5-12,1,13300,5278.29,2021-07-11,420
55-64,1,31561,11045.55,2021-07-11,420
65-74,1,21750,10345.17,2021-07-11,420
75+,1,17288,10966.69,2021-07-11,420
0-4,2,3720,3712.61,2021-07-11,420
13-17,2,5948,6457.46,2021-07-11,420
18-24,2,13813,9912.91,2021-07-11,420
25-34,2,27056,11898.87,2021-07-11,420
35-44,2,23657,13187.17,2021-07-11,420
45-54,2,23936,13774.93,2021-07-11,420
5-12,2,8266,5342.87,2021-07-11,420
55-64,2,22684,13956.38,2021-07-11,420
65-74,2,13061,12474.33,2021-07-11,420
75+,2,9949,11835.17,2021-07-11,420
0-4,3,2289,3006.15,2021-07-11,420
13-17,3,3288,5880.35,2021-07-11,420
18-24,3,11868,8148.34,2021-07-11,420
25-34,3,24804,6854.22,2021-07-11,420
35-44,3,16189,6913.74,2021-07-11,420
45-54,3,14250,7285.91,2021-07-11,420
5-12,3,4447,4482.92,2021-07-11,420
55-64,3,14024,7619.3,2021-07-11,420
65-74,3,9414,6304.96,2021-07-11,420
75+,3,9303,7336.17,2021-07-11,420
0-4,4,4968,3623.76,2021-07-11,420
13-17,4,8380,7300.16,2021-07-11,420
18-24,4,19933,11576.96,2021-07-11,420
25-34,4,41154,11441.93,2021-07-11,420
35-44,4,37833,12355.85,2021-07-11,420
45-54,4,37465,12521.68,2021-07-11,420
5-12,4,10906,5566.59,2021-07-11,420
55-64,4,35054,11666.47,2021-07-11,420
65-74,4,19981,9611.84,2021-07-11,420
75+,4,15226,9489.32,2021-07-11,420
0-4,5,1505,5501.94,2021-07-11,420
13-17,5,3344,11196.68,2021-07-11,420
18-24,5,6948,17513.59,2021-07-11,420
25-34,5,10891,16828.13,2021-07-11,420
35-44,5,9605,16231.79,2021-07-11,420
45-54,5,9907,15438.2,2021-07-11,420
5-12,5,3690,8064.7,2021-07-11,420
55-64,5,8957,13544.53,2021-07-11,420
65-74,5,4777,10238.11,2021-07-11,420
75+,5,3615,11074.69,2021-07-11,420
0-4,1,6062,3313.91,2021-07-12,421
13-17,1,9789,6984.07,2021-07-12,421
18-24,1,21452,10322.01,2021-07-12,421
25-34,1,43969,9354.29,2021-07-12,421
35-44,1,36233,10121.35,2021-07-12,421
45-54,1,31984,10828.6,2021-07-12,421
5-12,1,13306,5280.67,2021-07-12,421
55-64,1,31566,11047.3,2021-07-12,421
65-74,1,21755,10347.55,2021-07-12,421
75+,1,17291,10968.59,2021-07-12,421
0-4,2,3721,3713.61,2021-07-12,421
13-17,2,5948,6457.46,2021-07-12,421
18-24,2,13820,9917.93,2021-07-12,421
25-34,2,27077,11908.1,2021-07-12,421
35-44,2,23665,13191.63,2021-07-12,421
45-54,2,23941,13777.8,2021-07-12,421
5-12,2,8267,5343.52,2021-07-12,421
55-64,2,22687,13958.22,2021-07-12,421
65-74,2,13063,12476.24,2021-07-12,421
75+,2,9949,11835.17,2021-07-12,421
0-4,3,2291,3008.77,2021-07-12,421
13-17,3,3288,5880.35,2021-07-12,421
18-24,3,11872,8151.09,2021-07-12,421
25-34,3,24827,6860.58,2021-07-12,421
35-44,3,16204,6920.14,2021-07-12,421
45-54,3,14257,7289.49,2021-07-12,421
5-12,3,4451,4486.95,2021-07-12,421
55-64,3,14028,7621.47,2021-07-12,421
65-74,3,9417,6306.97,2021-07-12,421
75+,3,9306,7338.54,2021-07-12,421
0-4,4,4970,3625.22,2021-07-12,421
13-17,4,8384,7303.64,2021-07-12,421
18-24,4,19945,11583.93,2021-07-12,421
25-34,4,41173,11447.22,2021-07-12,421
35-44,4,37846,12360.1,2021-07-12,421
45-54,4,37475,12525.02,2021-07-12,421
5-12,4,10915,5571.19,2021-07-12,421
55-64,4,35062,11669.13,2021-07-12,421
65-74,4,19985,9613.77,2021-07-12,421
75+,4,15227,9489.95,2021-07-12,421
0-4,5,1505,5501.94,2021-07-12,421
13-17,5,3346,11203.37,2021-07-12,421
18-24,5,6961,17546.35,2021-07-12,421
25-34,5,10897,16837.4,2021-07-12,421
35-44,5,9610,16240.24,2021-07-12,421
45-54,5,9912,15445.99,2021-07-12,421
5-12,5,3689,8062.52,2021-07-12,421
55-64,5,8963,13553.61,2021-07-12,421
65-74,5,4778,10240.25,2021-07-12,421
75+,5,3615,11074.69,2021-07-12,421
0-4,1,6065,3315.55,2021-07-13,422
13-17,1,9791,6985.5,2021-07-13,422
18-24,1,21458,10324.89,2021-07-13,422
25-34,1,43990,9358.76,2021-07-13,422
35-44,1,36250,10126.09,2021-07-13,422
45-54,1,31987,10829.61,2021-07-13,422
5-12,1,13312,5283.05,2021-07-13,422
55-64,1,31569,11048.35,2021-07-13,422
65-74,1,21757,10348.5,2021-07-13,422
75+,1,17292,10969.23,2021-07-13,422
0-4,2,3724,3716.6,2021-07-13,422
13-17,2,5950,6459.63,2021-07-13,422
18-24,2,13827,9922.96,2021-07-13,422
25-34,2,27090,11913.82,2021-07-13,422
35-44,2,23666,13192.19,2021-07-13,422
45-54,2,23945,13780.11,2021-07-13,422
5-12,2,8269,5344.81,2021-07-13,422
55-64,2,22693,13961.92,2021-07-13,422
65-74,2,13068,12481.02,2021-07-13,422
75+,2,9951,11837.55,2021-07-13,422
0-4,3,2293,3011.4,2021-07-13,422
13-17,3,3290,5883.92,2021-07-13,422
18-24,3,11878,8155.21,2021-07-13,422
25-34,3,24849,6866.66,2021-07-13,422
35-44,3,16219,6926.55,2021-07-13,422
45-54,3,14262,7292.04,2021-07-13,422
5-12,3,4453,4488.97,2021-07-13,422
55-64,3,14032,7623.64,2021-07-13,422
65-74,3,9420,6308.98,2021-07-13,422
75+,3,9308,7340.12,2021-07-13,422
0-4,4,4970,3625.22,2021-07-13,422
13-17,4,8388,7307.13,2021-07-13,422
18-24,4,19958,11591.48,2021-07-13,422
25-34,4,41191,11452.22,2021-07-13,422
35-44,4,37850,12361.4,2021-07-13,422
45-54,4,37486,12528.7,2021-07-13,422
5-12,4,10915,5571.19,2021-07-13,422
55-64,4,35067,11670.79,2021-07-13,422
65-74,4,19991,9616.65,2021-07-13,422
75+,4,15227,9489.95,2021-07-13,422
0-4,5,1507,5509.25,2021-07-13,422
13-17,5,3346,11203.37,2021-07-13,422
18-24,5,6960,17543.83,2021-07-13,422
25-34,5,10902,16845.13,2021-07-13,422
35-44,5,9611,16241.93,2021-07-13,422
45-54,5,9913,15447.55,2021-07-13,422
5-12,5,3691,8066.89,2021-07-13,422
55-64,5,8971,13565.7,2021-07-13,422
65-74,5,4779,10242.4,2021-07-13,422
75+,5,3615,11074.69,2021-07-13,422
0-4,1,6067,3316.64,2021-07-14,423
13-17,1,9796,6989.07,2021-07-14,423
18-24,1,21468,10329.71,2021-07-14,423
25-34,1,44011,9363.23,2021-07-14,423
35-44,1,36271,10131.96,2021-07-14,423
45-54,1,31995,10832.32,2021-07-14,423
5-12,1,13317,5285.04,2021-07-14,423
55-64,1,31579,11051.85,2021-07-14,423
65-74,1,21759,10349.45,2021-07-14,423
75+,1,17292,10969.23,2021-07-14,423
0-4,2,3725,3717.6,2021-07-14,423
13-17,2,5950,6459.63,2021-07-14,423
18-24,2,13829,9924.39,2021-07-14,423
25-34,2,27102,11919.1,2021-07-14,423
35-44,2,23671,13194.98,2021-07-14,423
45-54,2,23952,13784.13,2021-07-14,423
5-12,2,8273,5347.39,2021-07-14,423
55-64,2,22697,13964.38,2021-07-14,423
65-74,2,13069,12481.97,2021-07-14,423
75+,2,9952,11838.74,2021-07-14,423
0-4,3,2295,3014.03,2021-07-14,423
13-17,3,3295,5892.87,2021-07-14,423
18-24,3,11879,8155.9,2021-07-14,423
25-34,3,24865,6871.08,2021-07-14,423
35-44,3,16229,6930.82,2021-07-14,423
45-54,3,14264,7293.07,2021-07-14,423
5-12,3,4464,4500.06,2021-07-14,423
55-64,3,14035,7625.27,2021-07-14,423
65-74,3,9421,6309.65,2021-07-14,423
75+,3,9311,7342.48,2021-07-14,423
0-4,4,4976,3629.6,2021-07-14,423
13-17,4,8390,7308.87,2021-07-14,423
18-24,4,19974,11600.77,2021-07-14,423
25-34,4,41206,11456.39,2021-07-14,423
35-44,4,37860,12364.67,2021-07-14,423
45-54,4,37490,12530.04,2021-07-14,423
5-12,4,10924,5575.78,2021-07-14,423
55-64,4,35074,11673.12,2021-07-14,423
65-74,4,19996,9619.06,2021-07-14,423
75+,4,15227,9489.95,2021-07-14,423
0-4,5,1507,5509.25,2021-07-14,423
13-17,5,3347,11206.72,2021-07-14,423
18-24,5,6963,17551.4,2021-07-14,423
25-34,5,10910,16857.49,2021-07-14,423
35-44,5,9618,16253.76,2021-07-14,423
45-54,5,9917,15453.78,2021-07-14,423
5-12,5,3694,8073.45,2021-07-14,423
55-64,5,8976,13573.26,2021-07-14,423
65-74,5,4783,10250.97,2021-07-14,423
75+,5,3615,11074.69,2021-07-14,423
0-4,1,6070,3318.28,2021-07-15,424
13-17,1,9803,6994.06,2021-07-15,424
18-24,1,21482,10336.44,2021-07-15,424
25-34,1,44060,9373.65,2021-07-15,424
35-44,1,36300,10140.06,2021-07-15,424
45-54,1,32012,10838.08,2021-07-15,424
5-12,1,13328,5289.4,2021-07-15,424
55-64,1,31587,11054.65,2021-07-15,424
65-74,1,21774,10356.59,2021-07-15,424
75+,1,17295,10971.13,2021-07-15,424
0-4,2,3726,3718.6,2021-07-15,424
13-17,2,5950,6459.63,2021-07-15,424
18-24,2,13837,9930.13,2021-07-15,424
25-34,2,27121,11927.45,2021-07-15,424
35-44,2,23683,13201.67,2021-07-15,424
45-54,2,23960,13788.74,2021-07-15,424
5-12,2,8278,5350.63,2021-07-15,424
55-64,2,22704,13968.68,2021-07-15,424
65-74,2,13072,12484.84,2021-07-15,424
75+,2,9952,11838.74,2021-07-15,424
0-4,3,2296,3015.34,2021-07-15,424
13-17,3,3295,5892.87,2021-07-15,424
18-24,3,11885,8160.02,2021-07-15,424
25-34,3,24883,6876.06,2021-07-15,424
35-44,3,16244,6937.23,2021-07-15,424
45-54,3,14272,7297.16,2021-07-15,424
5-12,3,4469,4505.1,2021-07-15,424
55-64,3,14038,7626.9,2021-07-15,424
65-74,3,9423,6310.99,2021-07-15,424
75+,3,9310,7341.69,2021-07-15,424
0-4,4,4978,3631.06,2021-07-15,424
13-17,4,8398,7315.84,2021-07-15,424
18-24,4,19978,11603.1,2021-07-15,424
25-34,4,41228,11462.51,2021-07-15,424
35-44,4,37876,12369.9,2021-07-15,424
45-54,4,37504,12534.72,2021-07-15,424
5-12,4,10936,5581.9,2021-07-15,424
55-64,4,35077,11674.12,2021-07-15,424
65-74,4,20002,9621.94,2021-07-15,424
75+,4,15233,9493.69,2021-07-15,424
0-4,5,1509,5516.56,2021-07-15,424
13-17,5,3351,11220.11,2021-07-15,424
18-24,5,6969,17566.52,2021-07-15,424
25-34,5,10915,16865.22,2021-07-15,424
35-44,5,9622,16260.52,2021-07-15,424
45-54,5,9922,15461.57,2021-07-15,424
5-12,5,3698,8082.19,2021-07-15,424
55-64,5,8980,13579.31,2021-07-15,424
65-74,5,4786,10257.4,2021-07-15,424
75+,5,3616,11077.75,2021-07-15,424
0-4,1,6074,3320.47,2021-07-16,425
13-17,1,9810,6999.05,2021-07-16,425
18-24,1,21488,10339.33,2021-07-16,425
25-34,1,44076,9377.05,2021-07-16,425
35-44,1,36312,10143.41,2021-07-16,425
45-54,1,32018,10840.11,2021-07-16,425
5-12,1,13334,5291.79,2021-07-16,425
55-64,1,31593,11056.75,2021-07-16,425
65-74,1,21775,10357.06,2021-07-16,425
75+,1,17295,10971.13,2021-07-16,425
0-4,2,3726,3718.6,2021-07-16,425
13-17,2,5951,6460.71,2021-07-16,425
18-24,2,13839,9931.57,2021-07-16,425
25-34,2,27125,11929.21,2021-07-16,425
35-44,2,23687,13203.9,2021-07-16,425
45-54,2,23962,13789.89,2021-07-16,425
5-12,2,8281,5352.57,2021-07-16,425
55-64,2,22704,13968.68,2021-07-16,425
65-74,2,13072,12484.84,2021-07-16,425
75+,2,9953,11839.93,2021-07-16,425
0-4,3,2296,3015.34,2021-07-16,425
13-17,3,3296,5894.65,2021-07-16,425
18-24,3,11887,8161.39,2021-07-16,425
25-34,3,24902,6881.31,2021-07-16,425
35-44,3,16248,6938.93,2021-07-16,425
45-54,3,14274,7298.18,2021-07-16,425
5-12,3,4470,4506.11,2021-07-16,425
55-64,3,14042,7629.08,2021-07-16,425
65-74,3,9425,6312.33,2021-07-16,425
75+,3,9311,7342.48,2021-07-16,425
0-4,4,4980,3632.52,2021-07-16,425
13-17,4,8398,7315.84,2021-07-16,425
18-24,4,19984,11606.58,2021-07-16,425
25-34,4,41245,11467.23,2021-07-16,425
35-44,4,37884,12372.51,2021-07-16,425
45-54,4,37507,12535.72,2021-07-16,425
5-12,4,10940,5583.95,2021-07-16,425
55-64,4,35079,11674.79,2021-07-16,425
65-74,4,20005,9623.39,2021-07-16,425
75+,4,15233,9493.69,2021-07-16,425
0-4,5,1510,5520.22,2021-07-16,425
13-17,5,3351,11220.11,2021-07-16,425
18-24,5,6971,17571.56,2021-07-16,425
25-34,5,10925,16880.67,2021-07-16,425
35-44,5,9627,16268.97,2021-07-16,425
45-54,5,9925,15466.25,2021-07-16,425
5-12,5,3700,8086.56,2021-07-16,425
55-64,5,8981,13580.83,2021-07-16,425
65-74,5,4786,10257.4,2021-07-16,425
75+,5,3617,11080.82,2021-07-16,425
0-4,1,6079,3323.2,2021-07-17,426
13-17,1,9826,7010.47,2021-07-17,426
18-24,1,21514,10351.84,2021-07-17,426
25-34,1,44163,9395.56,2021-07-17,426
35-44,1,36347,10153.19,2021-07-17,426
45-54,1,32037,10846.54,2021-07-17,426
5-12,1,13359,5301.71,2021-07-17,426
55-64,1,31604,11060.6,2021-07-17,426
65-74,1,21787,10362.77,2021-07-17,426
75+,1,17303,10976.21,2021-07-17,426
0-4,2,3729,3721.59,2021-07-17,426
