GROUP,boro,count,rate,date,day
0-4,2,3690,3682.67,2021-06-17,396
13-17,2,5916,6422.72,2021-06-17,396
18-24,2,13764,9877.74,2021-06-17,396
25-34,2,26908,11833.78,2021-06-17,396
35-44,2,23558,13131.99,2021-06-17,396
45-54,2,23854,13727.74,2021-06-17,396
5-12,2,8219,5312.49,2021-06-17,396
55-64,2,22606,13908.39,2021-06-17,396
65-74,2,13029,12443.77,2021-06-17,396
75+,2,9933,11816.14,2021-06-17,396
0-4,3,2267,2977.25,2021-06-17,396
13-17,3,3271,5849.94,2021-06-17,396
18-24,3,11774,8083.8,2021-06-17,396
25-34,3,24568,6789.01,2021-06-17,396
35-44,3,16059,6858.22,2021-06-17,396
45-54,3,14166,7242.96,2021-06-17,396
5-12,3,4397,4432.52,2021-06-17,396
55-64,3,13967,7588.33,2021-06-17,396
65-74,3,9382,6283.53,2021-06-17,396
75+,3,9268,7308.57,2021-06-17,396
0-4,4,4933,3598.23,2021-06-17,396
13-17,4,8311,7240.05,2021-06-17,396
18-24,4,19808,11504.36,2021-06-17,396
25-34,4,40912,11374.65,2021-06-17,396
35-44,4,37651,12296.41,2021-06-17,396
45-54,4,37322,12473.89,2021-06-17,396
5-12,4,10820,5522.7,2021-06-17,396
55-64,4,34961,11635.52,2021-06-17,396
65-74,4,19928,9586.35,2021-06-17,396
75+,4,15163,9450.06,2021-06-17,396
0-4,5,1491,5450.76,2021-06-17,396
13-17,5,3315,11099.58,2021-06-17,396
18-24,5,6816,17180.86,2021-06-17,396
25-34,5,10767,16636.54,2021-06-17,396
35-44,5,9534,16111.81,2021-06-17,396
45-54,5,9834,15324.44,2021-06-17,396
5-12,5,3647,7970.72,2021-06-17,396
55-64,5,8905,13465.9,2021-06-17,396
65-74,5,4742,10163.1,2021-06-17,396
75+,5,3594,11010.35,2021-06-17,396
0-4,1,6029,3295.87,2021-06-18,397
13-17,1,9735,6945.54,2021-06-18,397
18-24,1,21317,10257.05,2021-06-18,397
25-34,1,43587,9273.02,2021-06-18,397
35-44,1,35995,10054.86,2021-06-18,397
45-54,1,31832,10777.14,2021-06-18,397
5-12,1,13200,5238.61,2021-06-18,397
55-64,1,31448,11006,2021-06-18,397
65-74,1,21685,10314.26,2021-06-18,397
75+,1,17238,10934.97,2021-06-18,397
0-4,2,3693,3685.67,2021-06-18,397
13-17,2,5918,6424.89,2021-06-18,397
18-24,2,13772,9883.48,2021-06-18,397
25-34,2,26917,11837.74,2021-06-18,397
35-44,2,23562,13134.22,2021-06-18,397
45-54,2,23860,13731.19,2021-06-18,397
5-12,2,8219,5312.49,2021-06-18,397
55-64,2,22612,13912.08,2021-06-18,397
65-74,2,13030,12444.72,2021-06-18,397
75+,2,9934,11817.33,2021-06-18,397
0-4,3,2268,2978.57,2021-06-18,397
13-17,3,3270,5848.15,2021-06-18,397
18-24,3,11778,8086.55,2021-06-18,397
25-34,3,24577,6791.5,2021-06-18,397
35-44,3,16060,6858.65,2021-06-18,397
45-54,3,14172,7246.03,2021-06-18,397
5-12,3,4397,4432.52,2021-06-18,397
55-64,3,13973,7591.59,2021-06-18,397
65-74,3,9384,6284.87,2021-06-18,397
75+,3,9268,7308.57,2021-06-18,397
0-4,4,4936,3600.42,2021-06-18,397
13-17,4,8322,7249.63,2021-06-18,397
18-24,4,19813,11507.27,2021-06-18,397
25-34,4,40920,11376.87,2021-06-18,397
35-44,4,37660,12299.35,2021-06-18,397
45-54,4,37326,12475.23,2021-06-18,397
5-12,4,10824,5524.74,2021-06-18,397
55-64,4,34962,11635.85,2021-06-18,397
65-74,4,19928,9586.35,2021-06-18,397
75+,4,15166,9451.93,2021-06-18,397
0-4,5,1491,5450.76,2021-06-18,397
13-17,5,3315,11099.58,2021-06-18,397
18-24,5,6820,17190.94,2021-06-18,397
25-34,5,10771,16642.72,2021-06-18,397
35-44,5,9535,16113.5,2021-06-18,397
45-54,5,9837,15329.12,2021-06-18,397
5-12,5,3650,7977.28,2021-06-18,397
55-64,5,8905,13465.9,2021-06-18,397
65-74,5,4742,10163.1,2021-06-18,397
75+,5,3595,11013.42,2021-06-18,397
0-4,1,6029,3295.87,2021-06-19,398
13-17,1,9738,6947.69,2021-06-19,398
18-24,1,21324,10260.42,2021-06-19,398
25-34,1,43596,9274.94,2021-06-19,398
35-44,1,36004,10057.38,2021-06-19,398
45-54,1,31841,10780.18,2021-06-19,398
5-12,1,13203,5239.8,2021-06-19,398
55-64,1,31453,11007.75,2021-06-19,398
65-74,1,21688,10315.68,2021-06-19,398
75+,1,17241,10936.88,2021-06-19,398
0-4,2,3694,3686.66,2021-06-19,398
13-17,2,5920,6427.06,2021-06-19,398
18-24,2,13771,9882.77,2021-06-19,398
25-34,2,26924,11840.81,2021-06-19,398
35-44,2,23565,13135.89,2021-06-19,398
45-54,2,23865,13734.07,2021-06-19,398
5-12,2,8219,5312.49,2021-06-19,398
55-64,2,22613,13912.7,2021-06-19,398
65-74,2,13030,12444.72,2021-06-19,398
75+,2,9935,11818.52,2021-06-19,398
0-4,3,2268,2978.57,2021-06-19,398
13-17,3,3271,5849.94,2021-06-19,398
18-24,3,11780,8087.92,2021-06-19,398
25-34,3,24584,6793.43,2021-06-19,398
35-44,3,16066,6861.21,2021-06-19,398
45-54,3,14173,7246.54,2021-06-19,398
5-12,3,4398,4433.53,2021-06-19,398
55-64,3,13978,7594.3,2021-06-19,398
65-74,3,9386,6286.21,2021-06-19,398
75+,3,9271,7310.94,2021-06-19,398
0-4,4,4937,3601.15,2021-06-19,398
13-17,4,8323,7250.5,2021-06-19,398
18-24,4,19814,11507.85,2021-06-19,398
25-34,4,40925,11378.26,2021-06-19,398
35-44,4,37661,12299.68,2021-06-19,398
45-54,4,37329,12476.23,2021-06-19,398
5-12,4,10831,5528.31,2021-06-19,398
55-64,4,34971,11638.84,2021-06-19,398
65-74,4,19931,9587.79,2021-06-19,398
75+,4,15169,9453.8,2021-06-19,398
0-4,5,1492,5454.41,2021-06-19,398
13-17,5,3318,11109.62,2021-06-19,398
18-24,5,6822,17195.98,2021-06-19,398
25-34,5,10775,16648.9,2021-06-19,398
35-44,5,9536,16115.19,2021-06-19,398
45-54,5,9841,15335.35,2021-06-19,398
5-12,5,3652,7981.65,2021-06-19,398
55-64,5,8908,13470.44,2021-06-19,398
65-74,5,4745,10169.53,2021-06-19,398
75+,5,3595,11013.42,2021-06-19,398
0-4,1,6033,3298.05,2021-06-20,399
13-17,1,9738,6947.69,2021-06-20,399
18-24,1,21330,10263.31,2021-06-20,399
25-34,1,43606,9277.06,2021-06-20,399
35-44,1,36010,10059.05,2021-06-20,399
45-54,1,31848,10782.55,2021-06-20,399
5-12,1,13207,5241.38,2021-06-20,399
55-64,1,31456,11008.8,2021-06-20,399
65-74,1,21688,10315.68,2021-06-20,399
75+,1,17244,10938.78,2021-06-20,399
0-4,2,3698,3690.66,2021-06-20,399
13-17,2,5920,6427.06,2021-06-20,399
18-24,2,13771,9882.77,2021-06-20,399
25-34,2,26929,11843.01,2021-06-20,399
35-44,2,23571,13139.24,2021-06-20,399
45-54,2,23869,13736.37,2021-06-20,399
5-12,2,8222,5314.43,2021-06-20,399
55-64,2,22615,13913.93,2021-06-20,399
65-74,2,13032,12446.63,2021-06-20,399
75+,2,9935,11818.52,2021-06-20,399
0-4,3,2269,2979.88,2021-06-20,399
13-17,3,3270,5848.15,2021-06-20,399
18-24,3,11784,8090.67,2021-06-20,399
25-34,3,24589,6794.81,2021-06-20,399
35-44,3,16068,6862.06,2021-06-20,399
45-54,3,14176,7248.07,2021-06-20,399
5-12,3,4399,4434.53,2021-06-20,399
55-64,3,13980,7595.39,2021-06-20,399
65-74,3,9388,6287.55,2021-06-20,399
75+,3,9273,7312.51,2021-06-20,399
0-4,4,4938,3601.88,2021-06-20,399
13-17,4,8328,7254.86,2021-06-20,399
18-24,4,19819,11510.75,2021-06-20,399
25-34,4,40934,11380.77,2021-06-20,399
35-44,4,37669,12302.29,2021-06-20,399
45-54,4,37335,12478.23,2021-06-20,399
5-12,4,10835,5530.35,2021-06-20,399
55-64,4,34975,11640.17,2021-06-20,399
65-74,4,19933,9588.75,2021-06-20,399
75+,4,15171,9455.05,2021-06-20,399
0-4,5,1492,5454.41,2021-06-20,399
13-17,5,3319,11112.97,2021-06-20,399
18-24,5,6831,17218.67,2021-06-20,399
25-34,5,10781,16658.17,2021-06-20,399
35-44,5,9538,16118.57,2021-06-20,399
45-54,5,9841,15335.35,2021-06-20,399
5-12,5,3653,7983.84,2021-06-20,399
55-64,5,8908,13470.44,2021-06-20,399
65-74,5,4746,10171.67,2021-06-20,399
75+,5,3595,11013.42,2021-06-20,399
0-4,1,6035,3299.15,2021-06-21,400
13-17,1,9743,6951.25,2021-06-21,400
18-24,1,21332,10264.27,2021-06-21,400
25-34,1,43617,9279.4,2021-06-21,400
35-44,1,36017,10061.01,2021-06-21,400
45-54,1,31850,10783.23,2021-06-21,400
5-12,1,13211,5242.97,2021-06-21,400
55-64,1,31466,11012.3,2021-06-21,400
65-74,1,21691,10317.11,2021-06-21,400
75+,1,17248,10941.32,2021-06-21,400
0-4,2,3698,3690.66,2021-06-21,400
13-17,2,5923,6430.32,2021-06-21,400
18-24,2,13773,9884.2,2021-06-21,400
25-34,2,26934,11845.21,2021-06-21,400
35-44,2,23573,13140.35,2021-06-21,400
45-54,2,23875,13739.82,2021-06-21,400
5-12,2,8223,5315.08,2021-06-21,400
55-64,2,22616,13914.54,2021-06-21,400
65-74,2,13033,12447.59,2021-06-21,400
75+,2,9935,11818.52,2021-06-21,400
0-4,3,2268,2978.57,2021-06-21,400
13-17,3,3270,5848.15,2021-06-21,400
18-24,3,11784,8090.67,2021-06-21,400
25-34,3,24592,6795.64,2021-06-21,400
35-44,3,16069,6862.49,2021-06-21,400
45-54,3,14179,7249.61,2021-06-21,400
5-12,3,4400,4435.54,2021-06-21,400
55-64,3,13982,7596.48,2021-06-21,400
65-74,3,9389,6288.22,2021-06-21,400
75+,3,9274,7313.3,2021-06-21,400
0-4,4,4941,3604.07,2021-06-21,400
13-17,4,8329,7255.73,2021-06-21,400
18-24,4,19823,11513.07,2021-06-21,400
25-34,4,40939,11382.16,2021-06-21,400
35-44,4,37673,12303.6,2021-06-21,400
45-54,4,37339,12479.57,2021-06-21,400
5-12,4,10838,5531.88,2021-06-21,400
55-64,4,34982,11642.5,2021-06-21,400
65-74,4,19934,9589.23,2021-06-21,400
75+,4,15173,9456.29,2021-06-21,400
0-4,5,1492,5454.41,2021-06-21,400
13-17,5,3322,11123.01,2021-06-21,400
18-24,5,6832,17221.19,2021-06-21,400
25-34,5,10786,16665.89,2021-06-21,400
35-44,5,9540,16121.95,2021-06-21,400
45-54,5,9845,15341.58,2021-06-21,400
5-12,5,3655,7988.21,2021-06-21,400
55-64,5,8909,13471.95,2021-06-21,400
65-74,5,4747,10173.81,2021-06-21,400
75+,5,3597,11019.55,2021-06-21,400
0-4,1,6038,3300.79,2021-06-22,401
13-17,1,9745,6952.68,2021-06-22,401
18-24,1,21336,10266.19,2021-06-22,401
25-34,1,43619,9279.83,2021-06-22,401
35-44,1,36020,10061.85,2021-06-22,401
45-54,1,31856,10785.26,2021-06-22,401
5-12,1,13212,5243.37,2021-06-22,401
55-64,1,31473,11014.75,2021-06-22,401
65-74,1,21691,10317.11,2021-06-22,401
75+,1,17250,10942.58,2021-06-22,401
0-4,2,3699,3691.65,2021-06-22,401
13-17,2,5925,6432.49,2021-06-22,401
18-24,2,13773,9884.2,2021-06-22,401
25-34,2,26940,11847.85,2021-06-22,401
35-44,2,23573,13140.35,2021-06-22,401
45-54,2,23876,13740.4,2021-06-22,401
5-12,2,8223,5315.08,2021-06-22,401
55-64,2,22618,13915.77,2021-06-22,401
65-74,2,13036,12450.46,2021-06-22,401
75+,2,9937,11820.9,2021-06-22,401
0-4,3,2269,2979.88,2021-06-22,401
13-17,3,3270,5848.15,2021-06-22,401
18-24,3,11787,8092.73,2021-06-22,401
25-34,3,24593,6795.92,2021-06-22,401
35-44,3,16074,6864.63,2021-06-22,401
45-54,3,14184,7252.16,2021-06-22,401
5-12,3,4404,4439.57,2021-06-22,401
55-64,3,13982,7596.48,2021-06-22,401
65-74,3,9389,6288.22,2021-06-22,401
75+,3,9275,7314.09,2021-06-22,401
0-4,4,4940,3603.34,2021-06-22,401
13-17,4,8329,7255.73,2021-06-22,401
18-24,4,19825,11514.24,2021-06-22,401
25-34,4,40948,11384.66,2021-06-22,401
35-44,4,37683,12306.86,2021-06-22,401
45-54,4,37343,12480.91,2021-06-22,401
5-12,4,10840,5532.9,2021-06-22,401
55-64,4,34984,11643.17,2021-06-22,401
65-74,4,19936,9590.19,2021-06-22,401
75+,4,15176,9458.16,2021-06-22,401
0-4,5,1492,5454.41,2021-06-22,401
13-17,5,3322,11123.01,2021-06-22,401
18-24,5,6834,17226.23,2021-06-22,401
25-34,5,10792,16675.16,2021-06-22,401
35-44,5,9540,16121.95,2021-06-22,401
45-54,5,9848,15346.26,2021-06-22,401
5-12,5,3658,7994.77,2021-06-22,401
55-64,5,8910,13473.46,2021-06-22,401
65-74,5,4750,10180.24,2021-06-22,401
75+,5,3598,11022.61,2021-06-22,401
0-4,1,6039,3301.33,2021-06-23,402
13-17,1,9749,6955.53,2021-06-23,402
18-24,1,21336,10266.19,2021-06-23,402
25-34,1,43631,9282.38,2021-06-23,402
35-44,1,36028,10064.08,2021-06-23,402
45-54,1,31859,10786.28,2021-06-23,402
5-12,1,13216,5244.96,2021-06-23,402
55-64,1,31479,11016.85,2021-06-23,402
65-74,1,21692,10317.58,2021-06-23,402
75+,1,17254,10945.12,2021-06-23,402
0-4,2,3700,3692.65,2021-06-23,402
13-17,2,5924,6431.4,2021-06-23,402
18-24,2,13774,9884.92,2021-06-23,402
25-34,2,26944,11849.61,2021-06-23,402
35-44,2,23578,13143.14,2021-06-23,402
45-54,2,23878,13741.55,2021-06-23,402
5-12,2,8223,5315.08,2021-06-23,402
55-64,2,22622,13918.23,2021-06-23,402
65-74,2,13036,12450.46,2021-06-23,402
75+,2,9937,11820.9,2021-06-23,402
0-4,3,2269,2979.88,2021-06-23,402
13-17,3,3270,5848.15,2021-06-23,402
18-24,3,11791,8095.48,2021-06-23,402
25-34,3,24597,6797.02,2021-06-23,402
35-44,3,16079,6866.76,2021-06-23,402
45-54,3,14186,7253.19,2021-06-23,402
5-12,3,4405,4440.58,2021-06-23,402
55-64,3,13986,7598.65,2021-06-23,402
65-74,3,9390,6288.89,2021-06-23,402
75+,3,9277,7315.67,2021-06-23,402
0-4,4,4940,3603.34,2021-06-23,402
13-17,4,8329,7255.73,2021-06-23,402
18-24,4,19831,11517.72,2021-06-23,402
25-34,4,40953,11386.05,2021-06-23,402
35-44,4,37689,12308.82,2021-06-23,402
45-54,4,37353,12484.25,2021-06-23,402
5-12,4,10844,5534.95,2021-06-23,402
55-64,4,34988,11644.5,2021-06-23,402
65-74,4,19937,9590.68,2021-06-23,402
75+,4,15176,9458.16,2021-06-23,402
0-4,5,1492,5454.41,2021-06-23,402
13-17,5,3322,11123.01,2021-06-23,402
18-24,5,6838,17236.31,2021-06-23,402
25-34,5,10794,16678.26,2021-06-23,402
35-44,5,9540,16121.95,2021-06-23,402
45-54,5,9849,15347.82,2021-06-23,402
5-12,5,3657,7992.58,2021-06-23,402
55-64,5,8914,13479.51,2021-06-23,402
65-74,5,4751,10182.39,2021-06-23,402
75+,5,3599,11025.67,2021-06-23,402
0-4,1,6035,3299.15,2021-06-24,403
13-17,1,9750,6956.25,2021-06-24,403
18-24,1,21337,10266.67,2021-06-24,403
25-34,1,43637,9283.66,2021-06-24,403
35-44,1,36033,10065.48,2021-06-24,403
45-54,1,31865,10788.31,2021-06-24,403
5-12,1,13219,5246.15,2021-06-24,403
55-64,1,31484,11018.6,2021-06-24,403
65-74,1,21700,10321.39,2021-06-24,403
75+,1,17257,10947.03,2021-06-24,403
0-4,2,3699,3691.65,2021-06-24,403
13-17,2,5925,6432.49,2021-06-24,403
18-24,2,13775,9885.64,2021-06-24,403
25-34,2,26950,11852.25,2021-06-24,403
35-44,2,23581,13144.81,2021-06-24,403
45-54,2,23883,13744.42,2021-06-24,403
5-12,2,8228,5318.31,2021-06-24,403
55-64,2,22622,13918.23,2021-06-24,403
65-74,2,13037,12451.41,2021-06-24,403
75+,2,9938,11822.09,2021-06-24,403
0-4,3,2270,2981.19,2021-06-24,403
13-17,3,3270,5848.15,2021-06-24,403
18-24,3,11793,8096.85,2021-06-24,403
25-34,3,24599,6797.58,2021-06-24,403
35-44,3,16082,6868.04,2021-06-24,403
45-54,3,14188,7254.21,2021-06-24,403
5-12,3,4403,4438.57,2021-06-24,403
55-64,3,13986,7598.65,2021-06-24,403
65-74,3,9390,6288.89,2021-06-24,403
75+,3,9280,7318.03,2021-06-24,403
0-4,4,4939,3602.61,2021-06-24,403
13-17,4,8329,7255.73,2021-06-24,403
18-24,4,19837,11521.2,2021-06-24,403
25-34,4,40963,11388.83,2021-06-24,403
35-44,4,37703,12313.4,2021-06-24,403
45-54,4,37361,12486.92,2021-06-24,403
5-12,4,10847,5536.48,2021-06-24,403
55-64,4,34989,11644.83,2021-06-24,403
65-74,4,19939,9591.64,2021-06-24,403
75+,4,15177,9458.79,2021-06-24,403
0-4,5,1492,5454.41,2021-06-24,403
13-17,5,3324,11129.71,2021-06-24,403
18-24,5,6840,17241.35,2021-06-24,403
25-34,5,10800,16687.53,2021-06-24,403
35-44,5,9542,16125.33,2021-06-24,403
45-54,5,9851,15350.93,2021-06-24,403
5-12,5,3658,7994.77,2021-06-24,403
55-64,5,8916,13482.53,2021-06-24,403
65-74,5,4754,10188.82,2021-06-24,403
75+,5,3600,11028.74,2021-06-24,403
0-4,1,6038,3300.79,2021-06-25,404
13-17,1,9755,6959.81,2021-06-25,404
18-24,1,21339,10267.64,2021-06-25,404
25-34,1,43650,9286.42,2021-06-25,404
35-44,1,36041,10067.71,2021-06-25,404
45-54,1,31870,10790,2021-06-25,404
5-12,1,13222,5247.34,2021-06-25,404
55-64,1,31485,11018.95,2021-06-25,404
65-74,1,21702,10322.34,2021-06-25,404
75+,1,17259,10948.29,2021-06-25,404
0-4,2,3700,3692.65,2021-06-25,404
13-17,2,5926,6433.57,2021-06-25,404
18-24,2,13778,9887.79,2021-06-25,404
25-34,2,26950,11852.25,2021-06-25,404
35-44,2,23584,13146.48,2021-06-25,404
45-54,2,23885,13745.58,2021-06-25,404
5-12,2,8230,5319.6,2021-06-25,404
55-64,2,22625,13920.08,2021-06-25,404
65-74,2,13038,12452.37,2021-06-25,404
75+,2,9938,11822.09,2021-06-25,404
0-4,3,2269,2979.88,2021-06-25,404
13-17,3,3271,5849.94,2021-06-25,404
18-24,3,11798,8100.28,2021-06-25,404
25-34,3,24606,6799.51,2021-06-25,404
35-44,3,16083,6868.47,2021-06-25,404
45-54,3,14192,7256.25,2021-06-25,404
5-12,3,4406,4441.59,2021-06-25,404
55-64,3,13987,7599.19,2021-06-25,404
65-74,3,9391,6289.56,2021-06-25,404
75+,3,9281,7318.82,2021-06-25,404
0-4,4,4940,3603.34,2021-06-25,404
13-17,4,8333,7259.21,2021-06-25,404
18-24,4,19842,11524.11,2021-06-25,404
25-34,4,40966,11389.66,2021-06-25,404
35-44,4,37706,12314.37,2021-06-25,404
45-54,4,37365,12488.26,2021-06-25,404
5-12,4,10852,5539.03,2021-06-25,404
55-64,4,34995,11646.83,2021-06-25,404
65-74,4,19943,9593.56,2021-06-25,404
75+,4,15182,9461.9,2021-06-25,404
0-4,5,1492,5454.41,2021-06-25,404
13-17,5,3324,11129.71,2021-06-25,404
18-24,5,6844,17251.44,2021-06-25,404
25-34,5,10804,16693.71,2021-06-25,404
35-44,5,9542,16125.33,2021-06-25,404
45-54,5,9853,15354.05,2021-06-25,404
5-12,5,3658,7994.77,2021-06-25,404
55-64,5,8916,13482.53,2021-06-25,404
65-74,5,4757,10195.25,2021-06-25,404
75+,5,3602,11034.86,2021-06-25,404
0-4,1,6040,3301.88,2021-06-26,405
13-17,1,9758,6961.95,2021-06-26,405
18-24,1,21344,10270.04,2021-06-26,405
25-34,1,43662,9288.98,2021-06-26,405
35-44,1,36046,10069.11,2021-06-26,405
45-54,1,31876,10792.03,2021-06-26,405
5-12,1,13225,5248.53,2021-06-26,405
55-64,1,31488,11020,2021-06-26,405
65-74,1,21703,10322.82,2021-06-26,405
75+,1,17262,10950.2,2021-06-26,405
0-4,2,3701,3693.65,2021-06-26,405
13-17,2,5927,6434.66,2021-06-26,405
18-24,2,13782,9890.66,2021-06-26,405
25-34,2,26959,11856.21,2021-06-26,405
35-44,2,23586,13147.6,2021-06-26,405
45-54,2,23889,13747.88,2021-06-26,405
5-12,2,8233,5321.54,2021-06-26,405
55-64,2,22631,13923.77,2021-06-26,405
65-74,2,13039,12453.32,2021-06-26,405
75+,2,9938,11822.09,2021-06-26,405
0-4,3,2271,2982.51,2021-06-26,405
13-17,3,3273,5853.52,2021-06-26,405
18-24,3,11804,8104.4,2021-06-26,405
25-34,3,24618,6802.83,2021-06-26,405
35-44,3,16093,6872.74,2021-06-26,405
45-54,3,14194,7257.28,2021-06-26,405
5-12,3,4406,4441.59,2021-06-26,405
55-64,3,13989,7600.28,2021-06-26,405
65-74,3,9392,6290.23,2021-06-26,405
75+,3,9283,7320.4,2021-06-26,405
0-4,4,4943,3605.53,2021-06-26,405
13-17,4,8336,7261.83,2021-06-26,405
18-24,4,19844,11525.27,2021-06-26,405
25-34,4,40973,11391.61,2021-06-26,405
35-44,4,37710,12315.68,2021-06-26,405
45-54,4,37371,12490.27,2021-06-26,405
5-12,4,10854,5540.05,2021-06-26,405
55-64,4,35000,11648.5,2021-06-26,405
65-74,4,19945,9594.52,2021-06-26,405
75+,4,15185,9463.77,2021-06-26,405
0-4,5,1492,5454.41,2021-06-26,405
13-17,5,3326,11136.41,2021-06-26,405
18-24,5,6851,17269.08,2021-06-26,405
25-34,5,10810,16702.98,2021-06-26,405
35-44,5,9546,16132.09,2021-06-26,405
45-54,5,9854,15355.61,2021-06-26,405
5-12,5,3659,7996.95,2021-06-26,405
55-64,5,8916,13482.53,2021-06-26,405
65-74,5,4757,10195.25,2021-06-26,405
75+,5,3603,11037.93,2021-06-26,405
0-4,1,6039,3301.33,2021-06-27,406
13-17,1,9758,6961.95,2021-06-27,406
18-24,1,21349,10272.45,2021-06-27,406
25-34,1,43677,9292.17,2021-06-27,406
35-44,1,36058,10072.46,2021-06-27,406
45-54,1,31880,10793.39,2021-06-27,406
5-12,1,13227,5249.32,2021-06-27,406
55-64,1,31496,11022.8,2021-06-27,406
65-74,1,21703,10322.82,2021-06-27,406
75+,1,17262,10950.2,2021-06-27,406
0-4,2,3702,3694.65,2021-06-27,406
13-17,2,5929,6436.83,2021-06-27,406
18-24,2,13781,9889.94,2021-06-27,406
25-34,2,26959,11856.21,2021-06-27,406
35-44,2,23587,13148.15,2021-06-27,406
45-54,2,23892,13749.6,2021-06-27,406
5-12,2,8237,5324.13,2021-06-27,406
55-64,2,22637,13927.46,2021-06-27,406
65-74,2,13039,12453.32,2021-06-27,406
75+,2,9938,11822.09,2021-06-27,406
0-4,3,2270,2981.19,2021-06-27,406
13-17,3,3273,5853.52,2021-06-27,406
18-24,3,11808,8107.15,2021-06-27,406
25-34,3,24630,6806.14,2021-06-27,406
35-44,3,16095,6873.59,2021-06-27,406
45-54,3,14199,7259.83,2021-06-27,406
5-12,3,4410,4445.62,2021-06-27,406
55-64,3,13989,7600.28,2021-06-27,406
65-74,3,9393,6290.9,2021-06-27,406
75+,3,9285,7321.98,2021-06-27,406
0-4,4,4944,3606.26,2021-06-27,406
13-17,4,8340,7265.31,2021-06-27,406
18-24,4,19848,11527.59,2021-06-27,406
25-34,4,40980,11393.56,2021-06-27,406
35-44,4,37713,12316.66,2021-06-27,406
45-54,4,37378,12492.61,2021-06-27,406
5-12,4,10859,5542.6,2021-06-27,406
55-64,4,34999,11648.16,2021-06-27,406
65-74,4,19945,9594.52,2021-06-27,406
75+,4,15190,9466.89,2021-06-27,406
0-4,5,1494,5461.72,2021-06-27,406
13-17,5,3328,11143.1,2021-06-27,406
18-24,5,6858,17286.73,2021-06-27,406
25-34,5,10815,16710.7,2021-06-27,406
35-44,5,9548,16135.46,2021-06-27,406
45-54,5,9855,15357.17,2021-06-27,406
5-12,5,3660,7999.14,2021-06-27,406
55-64,5,8921,13490.1,2021-06-27,406
65-74,5,4759,10199.53,2021-06-27,406
75+,5,3604,11040.99,2021-06-27,406
0-4,1,6040,3301.88,2021-06-28,407
13-17,1,9758,6961.95,2021-06-28,407
18-24,1,21356,10275.82,2021-06-28,407
25-34,1,43688,9294.51,2021-06-28,407
35-44,1,36063,10073.86,2021-06-28,407
45-54,1,31884,10794.74,2021-06-28,407
5-12,1,13234,5252.1,2021-06-28,407
55-64,1,31498,11023.5,2021-06-28,407
65-74,1,21708,10325.2,2021-06-28,407
75+,1,17266,10952.73,2021-06-28,407
0-4,2,3702,3694.65,2021-06-28,407
13-17,2,5929,6436.83,2021-06-28,407
18-24,2,13783,9891.38,2021-06-28,407
25-34,2,26961,11857.09,2021-06-28,407
35-44,2,23590,13149.83,2021-06-28,407
45-54,2,23893,13750.18,2021-06-28,407
5-12,2,8237,5324.13,2021-06-28,407
55-64,2,22638,13928.08,2021-06-28,407
65-74,2,13041,12455.23,2021-06-28,407
75+,2,9938,11822.09,2021-06-28,407
0-4,3,2271,2982.51,2021-06-28,407
13-17,3,3274,5855.31,2021-06-28,407
18-24,3,11811,8109.21,2021-06-28,407
25-34,3,24640,6808.91,2021-06-28,407
35-44,3,16097,6874.45,2021-06-28,407
45-54,3,14202,7261.37,2021-06-28,407
5-12,3,4412,4447.64,2021-06-28,407
55-64,3,13991,7601.37,2021-06-28,407
65-74,3,9394,6291.57,2021-06-28,407
75+,3,9289,7325.13,2021-06-28,407
0-4,4,4945,3606.99,2021-06-28,407
13-17,4,8341,7266.18,2021-06-28,407
18-24,4,19848,11527.59,2021-06-28,407
25-34,4,40998,11398.56,2021-06-28,407
35-44,4,37723,12319.93,2021-06-28,407
45-54,4,37383,12494.28,2021-06-28,407
5-12,4,10861,5543.62,2021-06-28,407
55-64,4,35000,11648.5,2021-06-28,407
65-74,4,19949,9596.45,2021-06-28,407
75+,4,15193,9468.76,2021-06-28,407
0-4,5,1494,5461.72,2021-06-28,407
13-17,5,3329,11146.45,2021-06-28,407
18-24,5,6862,17296.81,2021-06-28,407
25-34,5,10819,16716.88,2021-06-28,407
35-44,5,9551,16140.53,2021-06-28,407
45-54,5,9858,15361.84,2021-06-28,407
5-12,5,3668,8016.62,2021-06-28,407
55-64,5,8922,13491.61,2021-06-28,407
65-74,5,4761,10203.82,2021-06-28,407
75+,5,3605,11044.05,2021-06-28,407
0-4,1,6040,3301.88,2021-06-29,408
13-17,1,9760,6963.38,2021-06-29,408
18-24,1,21359,10277.26,2021-06-29,408
25-34,1,43695,9296,2021-06-29,408
35-44,1,36073,10076.65,2021-06-29,408
45-54,1,31888,10796.1,2021-06-29,408
5-12,1,13236,5252.89,2021-06-29,408
55-64,1,31502,11024.9,2021-06-29,408
65-74,1,21710,10326.15,2021-06-29,408
75+,1,17268,10954,2021-06-29,408
0-4,2,3704,3696.64,2021-06-29,408
13-17,2,5930,6437.92,2021-06-29,408
18-24,2,13784,9892.1,2021-06-29,408
25-34,2,26963,11857.97,2021-06-29,408
35-44,2,23588,13148.71,2021-06-29,408
45-54,2,23894,13750.76,2021-06-29,408
5-12,2,8238,5324.77,2021-06-29,408
55-64,2,22641,13929.92,2021-06-29,408
65-74,2,13042,12456.19,2021-06-29,408
75+,2,9938,11822.09,2021-06-29,408
0-4,3,2271,2982.51,2021-06-29,408
